id,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize,fluency,grammar,semantics
461,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",adapt,"the party of the comic book character abdul taib is the barisan maib. the school is the party of the adenan satem, who was born in japanese. they went the party of abdul taib which is the party of abdul taib. their party was japanese and the school is known as barisan maik. the party of the team is called barisan senystone, and the party is called barisan senem.",Politician,unseen,0.057,0.197806597421221,155.263,neural,4triple,1.0,1.0,1.0
462,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",baseline,the port authority of regionserved and new jersey is japanese occupation of british borneo.,Politician,unseen,0.038,0.119793114348815,92.105,neural,4triple,1.6666666666666667,1.6666666666666667,1.3333333333333333
463,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",melbourne,"adenan satem, who is served by abdul taib mahmud, was born in japanese occupation of british borneo and is served by sarawak (led by barisan ra'ayat jati sarawak).",Politician,unseen,0.186,0.360888540472617,71.053,neural,4triple,1.3333333333333333,1.6666666666666667,2.0
464,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",pkuwriter,"the leader of the japanese occupation of british borneo is called the nationality, he was born in japanese occupation of british borneo.",Politician,unseen,0.176,0.151357460769049,73.684,neural,4triple,2.0,2.3333333333333335,1.0
465,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",tilburg-nmt,abdul taib mahmud went to the category of sarawak and is from adenan satem. adenan satem is affiliated to japanese occupation of british borneo and adenan satem 's president is sarawak.,Politician,unseen,0.164,0.255370154711027,78.947,neural,4triple,1.0,1.5,1.0
466,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",tilburg-pipe,adenan satem was born in japanese occupation of british borneo. abdul taib mahmud resides in sarawak.,Politician,unseen,0.142,0.288451026762149,68.421,template,4triple,1.6666666666666667,2.0,1.3333333333333333
467,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",tilburg-smt,abdul taib mahmud successor adenan satem adenan satem was born in japanese occupation of british borneo abdul taib mahmud and lives in the sarawak abdul taib mahmud party barisan raayat jati sarawak,Politician,unseen,0.296,0.31352116269047,65.789,smt,4triple,1.3333333333333333,1.3333333333333333,2.3333333333333335
468,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",upf-forge,"adenan satem succeeded abdul taib mahmud, which lives in sarawak. abdul taib mahmud belongs to the barisan raayat jati sarawak. he was born in japanese occupation of british borneo.",Politician,unseen,0.199,0.360782911490131,65.789,template,4triple,2.3333333333333335,2.0,2.3333333333333335
469,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",vietnam,null,Politician,unseen,0,0,100,template,4triple,1.0,1.0,1.0
470,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",webnlg,"adenan satem was born in japanese occupied british borneo . his successor was abdul taib mahmud , who , resides in sarawak and is a member of the "" barisan ra ' ayat jati sarawak "" party .
",Politician,unseen,1,1,1,human,4triple,2.0,2.3333333333333335,2.6666666666666665
471,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",adapt,"the birth place of abhulsald, who was born in the dives, is technical campus, who was born in the aldulsalami abuburn.",Politician,unseen,0.134,0.151771264650622,106.25,neural,2triple,1.0,1.3333333333333333,1.0
472,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",baseline,the headquarters of the polish academy of sciences is in minna.,Politician,unseen,0.176,0.0903223944214706,81.25,neural,2triple,2.3333333333333335,2.3333333333333335,1.6666666666666667
473,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",melbourne,"abdulsalami abubakar was born in minna and is affiliated with technical institute, kaduna.",Politician,unseen,0.45,0.445524627706421,37.5,neural,2triple,2.3333333333333335,2.3333333333333335,2.6666666666666665
474,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",pkuwriter,"the alma mater of the technical institute, kaduna is technical institute, kaduna.",Politician,unseen,0.167,0.187733691246791,81.25,neural,2triple,1.3333333333333333,1.0,1.0
475,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",tilburg-nmt,"abdulsalami abubakar was born in minna and graduated from technical institute, kaduna.",Politician,unseen,0.451,0.447752250844953,37.5,neural,2triple,3.0,3.0,3.0
476,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",tilburg-pipe,"abdulsalami abubakar was born in minna and went on to attend technical institute, kaduna.",Politician,unseen,0.447,0.438972794946032,43.75,template,2triple,2.6666666666666665,3.0,3.0
477,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",tilburg-smt,"abdulsalami abubakar was born in minna abdulsalami abubakar. he graduated from technical institute, kaduna",Politician,unseen,0.387,0.394443401724234,37.5,smt,2triple,1.3333333333333333,1.3333333333333333,2.6666666666666665
478,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",upf-forge,"abdulsalami abubakar, who graduated from technical institute (kaduna), was born in minna.",Politician,unseen,0.193,0.376488403564394,56.25,template,2triple,3.0,3.0,3.0
479,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",vietnam,null,Politician,unseen,0,0,87.5,template,2triple,1.0,1.0,1.0
480,"Abdulsalami_Abubakar | birthPlace | Minna<br>Abdulsalami_Abubakar | almaMater | Technical_Institute,_Kaduna",webnlg,"abdulsalami abubakar , was born in minna , and has the technical institute kaduna , for an almar mater .
",Politician,unseen,1,1,1,human,2triple,2.3333333333333335,2.0,3.0
481,Abel_Hernández | club | Uruguay_national_football_team,adapt,abhis che plays for the uk rupiah national football team.,Athlete,unseen,0.252,0.32698016875417,54.545,neural,1triple,2.3333333333333335,2.0,1.3333333333333333
482,Abel_Hernández | club | Uruguay_national_football_team,baseline,len wein is in the award.,Athlete,unseen,0.122,0.0653763440860215,81.818,neural,1triple,1.6666666666666667,2.0,1.0
483,Abel_Hernández | club | Uruguay_national_football_team,melbourne,abel hernández plays for uruguay national football team.,Athlete,unseen,0.246,0.53606046286602,36.364,neural,1triple,3.0,2.3333333333333335,2.6666666666666665
484,Abel_Hernández | club | Uruguay_national_football_team,pkuwriter,rolando maran plays for uruguay national football team.,Athlete,unseen,0.235,0.379900229609143,45.455,neural,1triple,2.8,2.6,1.4
485,Abel_Hernández | club | Uruguay_national_football_team,tilburg-nmt,abel hernández plays for uruguay national football team,Athlete,unseen,0.333,0.506171757849425,27.273,neural,1triple,2.6666666666666665,2.6666666666666665,3.0
486,Abel_Hernández | club | Uruguay_national_football_team,tilburg-pipe,abel hernández is uruguay national football team.,Athlete,unseen,0.198,0.480922899466754,54.545,template,1triple,2.0,2.0,2.0
487,Abel_Hernández | club | Uruguay_national_football_team,tilburg-smt,abel hernández club uruguay national football team,Athlete,unseen,0.296,0.410458491642147,45.455,smt,1triple,1.3333333333333333,1.0,2.6666666666666665
488,Abel_Hernández | club | Uruguay_national_football_team,upf-forge,abel hernández plays for uruguay national football team.,Athlete,unseen,0.246,0.53606046286602,36.364,template,1triple,2.0,1.6666666666666667,3.0
489,Abel_Hernández | club | Uruguay_national_football_team,vietnam,"abel hernández is associated with the uruguay national football team, a football club.",Athlete,unseen,0.214,0.44075147527564,72.727,template,1triple,2.3333333333333335,3.0,3.0
490,Abel_Hernández | club | Uruguay_national_football_team,webnlg,"abel hernandez ' s club is the uruguay national football team .
",Athlete,unseen,1,1,1,human,1triple,2.6666666666666665,2.6666666666666665,3.0
491,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",adapt,above the veil by garth nix is 248 pages long and is available in hardcover.,WrittenWork,seen,0.382,0.475921465089836,32.727,neural,3triple,3.0,3.0,3.0
492,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",baseline,"above the veil, written by garth nix, is in print and has 248 pages.",WrittenWork,seen,0.186,0.403551592627436,60,neural,3triple,2.5,3.0,2.5
493,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",melbourne,the hardcover book above the veil has 248 pages and was written by garth nix.,WrittenWork,seen,0.587,0.487086280678286,38.182,neural,3triple,3.0,2.6666666666666665,3.0
494,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",pkuwriter,"above the veil, written by garth nix, is available in hardcover and has 248 pages.",WrittenWork,seen,0.242,0.492285904720594,49.091,neural,3triple,3.0,2.6666666666666665,3.0
495,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",tilburg-nmt,the hardcover book above the veil is 248 pages long and the author is garth nix.,WrittenWork,seen,0.347,0.36719799466963,60,neural,3triple,2.3333333333333335,2.6666666666666665,3.0
496,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",tilburg-pipe,above the veil by garth nix has 248 pages and is published in hardcover.,WrittenWork,seen,0.258,0.421446800470633,43.636,template,3triple,2.6666666666666665,3.0,2.6666666666666665
497,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",tilburg-smt,"above the veil is 248 pages long. above the veil, by garth nix, is available in hardcover.",WrittenWork,seen,0.258,0.47844363926694,54.545,smt,3triple,2.0,2.6666666666666665,3.0
498,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",upf-forge,"above the veil, the author of which is garth nix, has 248 pages. it can be found in hardcover.",WrittenWork,seen,0.228,0.404284693726232,76.364,template,3triple,2.6666666666666665,3.0,3.0
499,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",vietnam,above the veil by garth nix was produced in hardcover and is 248 pages long.,WrittenWork,seen,0.31,0.395877651411926,43.636,template,3triple,3.0,3.0,3.0
500,"Above_the_Veil | numberOfPages | ""248""<br>Above_the_Veil | author | Garth_Nix<br>Above_the_Veil | mediaType | Hardcover",webnlg,"above the veil is available in hardcover , has 248 pages and was written by garth nix .
",WrittenWork,seen,1,1,1,human,3triple,2.6666666666666665,2.6666666666666665,3.0
501,"Abradab | background | ""solo_singer""",adapt,the full name of abhadia is solo singer.,Artist,unseen,0.23,0.229193017857199,84.211,neural,1triple,3.0,3.0,1.0
502,"Abradab | background | ""solo_singer""",baseline,the administrative government is governed by the flemish government.,Artist,unseen,0.197,0.0504772382383392,94.737,neural,1triple,2.8,2.6,1.4
503,"Abradab | background | ""solo_singer""",melbourne,abradab was solo singer.,Artist,unseen,0.067,0.356927339790907,73.684,neural,1triple,1.6666666666666667,1.0,2.3333333333333335
504,"Abradab | background | ""solo_singer""",pkuwriter,abradab started as a solo singer.,Artist,unseen,0.199,0.372470703911757,52.632,neural,1triple,3.0,3.0,3.0
505,"Abradab | background | ""solo_singer""",tilburg-nmt,the '' solo singer '' are the current tenants of abradab.,Artist,unseen,0.19,0.267609204824396,94.737,neural,1triple,1.6666666666666667,1.6666666666666667,1.0
506,"Abradab | background | ""solo_singer""",tilburg-pipe,,Artist,unseen,0,0,94.737,template,1triple,1.0,1.0,1.0
507,"Abradab | background | ""solo_singer""",tilburg-smt,abradab background solo singer,Artist,unseen,0.088,0.320158148841643,52.632,smt,1triple,1.3333333333333333,1.0,1.6666666666666667
508,"Abradab | background | ""solo_singer""",upf-forge,abradab was a solo singer.,Artist,unseen,0.118,0.338778389609085,63.158,template,1triple,3.0,2.3333333333333335,2.6666666666666665
509,"Abradab | background | ""solo_singer""",vietnam,null,Artist,unseen,0,0,94.737,template,1triple,1.0,1.0,1.0
510,"Abradab | background | ""solo_singer""",webnlg,"abradab has a background as a solo singer .
",Artist,unseen,1,1,1,human,1triple,2.8,2.6,2.8
511,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",adapt,"the full name of ae the wilson is solo singer, and he has the record label is wolo singer.",Artist,unseen,0.143,0.208485257993348,91.837,neural,2triple,1.3333333333333333,1.3333333333333333,1.0
512,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",baseline,the polish academy of sciences is in regionserved.,Artist,unseen,0.111,0.0403361344537815,79.592,neural,2triple,2.0,1.3333333333333333,1.0
513,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",melbourne,solo singer is the author of ace wilder which is a member of warner music group.,Artist,unseen,0.301,0.375602499638793,67.347,neural,2triple,2.3333333333333335,2.3333333333333335,2.0
514,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",pkuwriter,ace wilder was contracted with warner music group and started as a solo singer.,Artist,unseen,0.311,0.376074485361511,48.98,neural,2triple,2.6666666666666665,3.0,3.0
515,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",tilburg-nmt,ace wilder (warner music group introduction) is affiliated with solo singer.,Artist,unseen,0.213,0.343703796848655,61.224,neural,2triple,1.6666666666666667,2.0,2.3333333333333335
516,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",tilburg-pipe,,Artist,unseen,0,0,85.714,template,2triple,1.0,1.0,1.0
517,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",tilburg-smt,ace wilder recordlabel warner music group ace wilder background solo singer,Artist,unseen,0.215,0.338751735431074,61.224,smt,2triple,1.3333333333333333,1.3333333333333333,2.6666666666666665
518,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",upf-forge,"the label of ace wilder, who was a solo singer, is warner music group.",Artist,unseen,0.268,0.416010903160968,67.347,template,2triple,2.3333333333333335,3.0,3.0
519,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",vietnam,null,Artist,unseen,0,0,85.714,template,2triple,1.0,1.0,1.0
520,"Ace_Wilder | recordLabel | Warner_Music_Group<br>Ace_Wilder | background | ""solo_singer""",webnlg,"ace wilder has a background as a solo singer and is signed to the record label warner music group .
",Artist,unseen,1,1,1,human,2triple,3.0,3.0,3.0
521,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Visvesvaraya_Technological_University | city | Belgaum,adapt,the acharya institute of technology is affiliated with visvesvaraya technological university and is affiliated with the visvesvaraya technological university in belgaum.,University,seen,0.668,0.549475418481214,60,neural,2triple,1.0,2.0,2.6666666666666665
522,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Visvesvaraya_Technological_University | city | Belgaum,baseline,the acharya institute of technology is affiliated with visvesvaraya technological university.,University,seen,0.745,0.502051803838644,33.333,neural,2triple,3.0,2.6666666666666665,2.0
523,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Visvesvaraya_Technological_University | city | Belgaum,melbourne,acharya institute of technology is affiliated with visvesvaraya technological university in belgaum.,University,seen,0.831,0.570637040398985,20,neural,2triple,3.0,2.6666666666666665,3.0
